date,home_team,away_team,home_score,away_score
2024-02-06,PHILADELPHIA 76ERS,DALLAS MAVERICKS,102,118
2024-02-06,ATLANTA HAWKS,LOS ANGELES CLIPPERS,144,149
2024-02-06,BROOKLYN NETS,GOLDEN STATE WARRIORS,98,109
2024-02-06,NEW ORLEANS PELICANS,TORONTO RAPTORS,138,100
2024-02-07,INDIANA PACERS,HOUSTON ROCKETS,132,129
2024-02-07,BROOKLYN NETS,DALLAS MAVERICKS,107,119
2024-02-07,MIAMI HEAT,ORLANDO MAGIC,121,95
2024-02-07,NEW YORK KNICKS,MEMPHIS GRIZZLIES,123,113
2024-02-07,CHICAGO BULLS,MINNESOTA TIMBERWOLVES,129,123
2024-02-07,UTAH JAZZ,OKLAHOMA CITY THUNDER,124,117
2024-02-07,PHOENIX SUNS,MILWAUKEE BUCKS,114,106
2024-02-08,CHARLOTTE HORNETS,TORONTO RAPTORS,117,123
2024-02-08,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,106,114
2024-02-08,BOSTON CELTICS,ATLANTA HAWKS,125,117
2024-02-08,MIAMI HEAT,SAN ANTONIO SPURS,116,104
2024-02-08,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,104,127
2024-02-08,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,106,117
2024-02-08,SACRAMENTO KINGS,DETROIT PISTONS,120,133
2024-02-09,INDIANA PACERS,GOLDEN STATE WARRIORS,109,131
2024-02-09,ORLANDO MAGIC,SAN ANTONIO SPURS,127,111
2024-02-09,BROOKLYN NETS,CLEVELAND CAVALIERS,95,118
2024-02-09,NEW YORK KNICKS,DALLAS MAVERICKS,108,122
2024-02-09,MEMPHIS GRIZZLIES,CHICAGO BULLS,110,118
2024-02-09,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,105,129
2024-02-09,PHOENIX SUNS,UTAH JAZZ,129,115
2024-02-09,LOS ANGELES LAKERS,DENVER NUGGETS,106,114
2024-02-09,PORTLAND TRAIL BLAZERS,DETROIT PISTONS,122,128
2024-02-10,PHILADELPHIA 76ERS,ATLANTA HAWKS,121,127
2024-02-10,BOSTON CELTICS,WASHINGTON WIZARDS,133,129
2024-02-10,TORONTO RAPTORS,HOUSTON ROCKETS,107,104
2024-02-10,MILWAUKEE BUCKS,CHARLOTTE HORNETS,120,84
2024-02-10,SACRAMENTO KINGS,DENVER NUGGETS,135,106
2024-02-10,LOS ANGELES LAKERS,NEW ORLEANS PELICANS,139,122
2024-02-10,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,146,111
2024-02-10,LOS ANGELES CLIPPERS,DETROIT PISTONS,112,106
2024-02-10,BROOKLYN NETS,SAN ANTONIO SPURS,123,103
2024-02-11,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,115,106
2024-02-11,ORLANDO MAGIC,CHICAGO BULLS,114,108
2024-02-11,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,113,119
2024-02-11,ATLANTA HAWKS,HOUSTON ROCKETS,122,113
2024-02-11,NEW YORK KNICKS,INDIANA PACERS,111,125
2024-02-11,TORONTO RAPTORS,CLEVELAND CAVALIERS,95,119
2024-02-11,GOLDEN STATE WARRIORS,PHOENIX SUNS,113,112
2024-02-11,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,84,93
2024-02-11,MIAMI HEAT,BOSTON CELTICS,106,110
2024-02-11,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,127,113
2024-02-13,CHARLOTTE HORNETS,INDIANA PACERS,111,102
2024-02-13,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,121,123
2024-02-13,ATLANTA HAWKS,CHICAGO BULLS,126,136
2024-02-13,TORONTO RAPTORS,SAN ANTONIO SPURS,99,122
2024-02-13,HOUSTON ROCKETS,NEW YORK KNICKS,105,103
2024-02-13,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,87,96
2024-02-13,MILWAUKEE BUCKS,DENVER NUGGETS,112,95
2024-02-13,DALLAS MAVERICKS,WASHINGTON WIZARDS,112,104
2024-02-13,UTAH JAZZ,GOLDEN STATE WARRIORS,107,129
2024-02-13,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,100,121
2024-02-14,BROOKLYN NETS,BOSTON CELTICS,110,118
2024-02-14,ORLANDO MAGIC,OKLAHOMA CITY THUNDER,113,127
2024-02-14,MILWAUKEE BUCKS,MIAMI HEAT,97,123
2024-02-14,PHOENIX SUNS,SACRAMENTO KINGS,130,125
2024-02-14,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,109,121
2024-02-14,LOS ANGELES LAKERS,DETROIT PISTONS,125,111
2024-02-15,CHARLOTTE HORNETS,ATLANTA HAWKS,122,99
2024-02-15,ORLANDO MAGIC,NEW YORK KNICKS,118,100
2024-02-15,PHILADELPHIA 76ERS,MIAMI HEAT,104,109
2024-02-15,BOSTON CELTICS,BROOKLYN NETS,136,86
2024-02-15,CLEVELAND CAVALIERS,CHICAGO BULLS,108,105
2024-02-15,TORONTO RAPTORS,INDIANA PACERS,125,127
2024-02-15,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,121,113
2024-02-15,NEW ORLEANS PELICANS,WASHINGTON WIZARDS,133,126
2024-02-15,DALLAS MAVERICKS,SAN ANTONIO SPURS,116,93
2024-02-15,DENVER NUGGETS,SACRAMENTO KINGS,98,102
2024-02-15,PHOENIX SUNS,DETROIT PISTONS,116,100
2024-02-15,UTAH JAZZ,LOS ANGELES LAKERS,122,138
2024-02-15,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,125,130
2024-02-16,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,113,110
2024-02-16,UTAH JAZZ,GOLDEN STATE WARRIORS,137,140
2024-02-16,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,91,128
2024-02-23,CLEVELAND CAVALIERS,ORLANDO MAGIC,109,116
2024-02-23,INDIANA PACERS,DETROIT PISTONS,129,115
2024-02-23,PHILADELPHIA 76ERS,NEW YORK KNICKS,96,110
2024-02-23,TORONTO RAPTORS,BROOKLYN NETS,121,93
2024-02-23,DALLAS MAVERICKS,PHOENIX SUNS,123,113
2024-02-23,CHICAGO BULLS,BOSTON CELTICS,112,129
2024-02-23,NEW ORLEANS PELICANS,HOUSTON ROCKETS,127,105
2024-02-23,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,129,107
2024-02-23,DENVER NUGGETS,WASHINGTON WIZARDS,130,110
2024-02-23,UTAH JAZZ,CHARLOTTE HORNETS,107,115
2024-02-23,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,128,110
2024-02-23,SACRAMENTO KINGS,SAN ANTONIO SPURS,127,122
2024-02-24,ATLANTA HAWKS,TORONTO RAPTORS,121,123
2024-02-24,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,104,97
2024-02-24,HOUSTON ROCKETS,PHOENIX SUNS,114,110
2024-02-24,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,95,101
2024-02-24,NEW ORLEANS PELICANS,MIAMI HEAT,95,106
2024-02-24,OKLAHOMA CITY THUNDER,WASHINGTON WIZARDS,147,106
2024-02-24,GOLDEN STATE WARRIORS,CHARLOTTE HORNETS,97,84
2024-02-24,MINNESOTA TIMBERWOLVES,MILWAUKEE BUCKS,107,112
2024-02-24,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,112,127
2024-02-24,LOS ANGELES LAKERS,SAN ANTONIO SPURS,123,118
2024-02-25,DETROIT PISTONS,ORLANDO MAGIC,109,112
2024-02-25,NEW YORK KNICKS,BOSTON CELTICS,102,116
2024-02-25,MINNESOTA TIMBERWOLVES,BROOKLYN NETS,101,86
2024-02-25,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,98,119
2024-02-25,PHOENIX SUNS,LOS ANGELES LAKERS,123,113
2024-02-25,INDIANA PACERS,DALLAS MAVERICKS,133,111
2024-02-25,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,105,114
2024-02-26,ATLANTA HAWKS,ORLANDO MAGIC,109,92
2024-02-26,GOLDEN STATE WARRIORS,DENVER NUGGETS,103,119
2024-02-26,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,110,123
2024-02-26,NEW ORLEANS PELICANS,CHICAGO BULLS,106,114
2024-02-26,UTAH JAZZ,SAN ANTONIO SPURS,128,109
2024-02-26,PORTLAND TRAIL BLAZERS,CHARLOTTE HORNETS,80,93
2024-02-26,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,107,123
2024-02-27,INDIANA PACERS,TORONTO RAPTORS,122,130
2024-02-27,NEW YORK KNICKS,DETROIT PISTONS,113,111
2024-02-27,MEMPHIS GRIZZLIES,BROOKLYN NETS,86,111
2024-02-27,SACRAMENTO KINGS,MIAMI HEAT,110,121
2024-02-28,CLEVELAND CAVALIERS,DALLAS MAVERICKS,121,119
2024-02-28,ORLANDO MAGIC,BROOKLYN NETS,108,81
2024-02-28,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,112,123
2024-02-28,ATLANTA HAWKS,UTAH JAZZ,124,97
2024-02-28,BOSTON CELTICS,PHILADELPHIA 76ERS,117,99
2024-02-28,NEW YORK KNICKS,NEW ORLEANS PELICANS,92,115
2024-02-28,CHICAGO BULLS,DETROIT PISTONS,95,105
2024-02-28,MILWAUKEE BUCKS,CHARLOTTE HORNETS,123,85
2024-02-28,MINNESOTA TIMBERWOLVES,SAN ANTONIO SPURS,114,105
2024-02-28,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,112,95
2024-02-28,PORTLAND TRAIL BLAZERS,MIAMI HEAT,96,106
2024-02-29,INDIANA PACERS,NEW ORLEANS PELICANS,123,114
2024-02-29,TORONTO RAPTORS,DALLAS MAVERICKS,125,136
2024-02-29,CHICAGO BULLS,CLEVELAND CAVALIERS,132,123
2024-02-29,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,110,101
2024-02-29,DENVER NUGGETS,SACRAMENTO KINGS,117,96
2024-02-29,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,112,116
2024-03-01,CHARLOTTE HORNETS,MILWAUKEE BUCKS,99,111
2024-03-01,ORLANDO MAGIC,UTAH JAZZ,115,107
2024-03-01,BROOKLYN NETS,ATLANTA HAWKS,124,97
2024-03-01,NEW YORK KNICKS,GOLDEN STATE WARRIORS,99,110
2024-03-01,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,132,118
2024-03-01,PHOENIX SUNS,HOUSTON ROCKETS,110,105
2024-03-01,DENVER NUGGETS,MIAMI HEAT,103,97
2024-03-01,LOS ANGELES LAKERS,WASHINGTON WIZARDS,134,131
2024-03-02,DETROIT PISTONS,CLEVELAND CAVALIERS,100,110
2024-03-02,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,121,114
2024-03-02,BOSTON CELTICS,DALLAS MAVERICKS,138,110
2024-03-02,TORONTO RAPTORS,GOLDEN STATE WARRIORS,105,120
2024-03-02,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,92,122
2024-03-02,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,120,124
2024-03-02,NEW ORLEANS PELICANS,INDIANA PACERS,129,102
2024-03-02,CHICAGO BULLS,MILWAUKEE BUCKS,97,113
2024-03-02,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,140,115
2024-03-02,BROOKLYN NETS,ATLANTA HAWKS,114,102
2024-03-02,MIAMI HEAT,UTAH JAZZ,126,120
2024-03-03,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,100,107
2024-03-03,LOS ANGELES LAKERS,DENVER NUGGETS,114,124
2024-03-03,PHOENIX SUNS,HOUSTON ROCKETS,109,118
2024-03-03,DALLAS MAVERICKS,PHILADELPHIA 76ERS,116,120
2024-03-03,BOSTON CELTICS,GOLDEN STATE WARRIORS,140,88
2024-03-03,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,88,89
2024-03-03,ORLANDO MAGIC,DETROIT PISTONS,113,91
2024-03-03,TORONTO RAPTORS,CHARLOTTE HORNETS,111,106
2024-03-04,CLEVELAND CAVALIERS,NEW YORK KNICKS,98,107
2024-03-04,SAN ANTONIO SPURS,INDIANA PACERS,117,105
2024-03-04,PHOENIX SUNS,OKLAHOMA CITY THUNDER,110,118
2024-03-05,BROOKLYN NETS,MEMPHIS GRIZZLIES,102,106
2024-03-05,MILWAUKEE BUCKS,LOS ANGELES CLIPPERS,113,106
2024-03-05,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,119,114
2024-03-05,UTAH JAZZ,WASHINGTON WIZARDS,127,115
2024-03-05,SACRAMENTO KINGS,CHICAGO BULLS,109,113
2024-03-05,LOS ANGELES LAKERS,OKLAHOMA CITY THUNDER,116,104
2024-03-06,CHARLOTTE HORNETS,ORLANDO MAGIC,89,101
2024-03-06,BROOKLYN NETS,PHILADELPHIA 76ERS,112,107
2024-03-06,CLEVELAND CAVALIERS,BOSTON CELTICS,105,104
2024-03-06,MIAMI HEAT,DETROIT PISTONS,118,110
2024-03-06,NEW YORK KNICKS,ATLANTA HAWKS,100,116
2024-03-06,TORONTO RAPTORS,NEW ORLEANS PELICANS,98,139
2024-03-06,HOUSTON ROCKETS,SAN ANTONIO SPURS,114,101
2024-03-06,DALLAS MAVERICKS,INDIANA PACERS,120,137
2024-03-06,DENVER NUGGETS,PHOENIX SUNS,107,117
2024-03-07,WASHINGTON WIZARDS,ORLANDO MAGIC,109,119
2024-03-07,ATLANTA HAWKS,CLEVELAND CAVALIERS,112,101
2024-03-07,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,116,122
2024-03-07,PHILADELPHIA 76ERS,MEMPHIS GRIZZLIES,109,115
2024-03-07,UTAH JAZZ,CHICAGO BULLS,117,119
2024-03-07,GOLDEN STATE WARRIORS,MILWAUKEE BUCKS,125,90
2024-03-07,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,120,128
2024-03-07,LOS ANGELES LAKERS,SACRAMENTO KINGS,120,130
2024-03-08,DETROIT PISTONS,BROOKLYN NETS,118,112
2024-03-08,INDIANA PACERS,MINNESOTA TIMBERWOLVES,111,113
2024-03-08,DALLAS MAVERICKS,MIAMI HEAT,114,108
2024-03-08,PHOENIX SUNS,TORONTO RAPTORS,120,113
2024-03-08,DENVER NUGGETS,BOSTON CELTICS,115,109
2024-03-08,GOLDEN STATE WARRIORS,CHICAGO BULLS,122,125
2024-03-08,SACRAMENTO KINGS,SAN ANTONIO SPURS,131,129
2024-03-09,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,95,103
2024-03-09,WASHINGTON WIZARDS,CHARLOTTE HORNETS,112,100
2024-03-09,CLEVELAND CAVALIERS,MINNESOTA TIMBERWOLVES,113,104
2024-03-09,NEW YORK KNICKS,ORLANDO MAGIC,98,74
2024-03-09,MEMPHIS GRIZZLIES,ATLANTA HAWKS,92,99
2024-03-09,OKLAHOMA CITY THUNDER,MIAMI HEAT,107,100
2024-03-09,LOS ANGELES LAKERS,MILWAUKEE BUCKS,123,122
2024-03-09,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,107,123
2024-03-09,LOS ANGELES CLIPPERS,CHICAGO BULLS,112,102
2024-03-10,CHARLOTTE HORNETS,BROOKLYN NETS,110,99
2024-03-10,DETROIT PISTONS,DALLAS MAVERICKS,124,142
2024-03-10,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,113,126
2024-03-10,PHOENIX SUNS,BOSTON CELTICS,107,117
2024-03-10,DENVER NUGGETS,UTAH JAZZ,142,121
2024-03-10,PORTLAND TRAIL BLAZERS,TORONTO RAPTORS,128,118
2024-03-10,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,117,124
2024-03-10,ATLANTA HAWKS,NEW ORLEANS PELICANS,103,116
2024-03-10,MIAMI HEAT,WASHINGTON WIZARDS,108,110
2024-03-10,ORLANDO MAGIC,INDIANA PACERS,97,111
2024-03-10,SACRAMENTO KINGS,HOUSTON ROCKETS,104,112
2024-03-10,CLEVELAND CAVALIERS,BROOKLYN NETS,101,120
2024-03-10,NEW YORK KNICKS,PHILADELPHIA 76ERS,73,79
2024-03-10,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,124,93
2024-03-11,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,120,109
2024-03-11,DETROIT PISTONS,CHARLOTTE HORNETS,114,97
2024-03-11,CLEVELAND CAVALIERS,PHOENIX SUNS,111,117
2024-03-12,CHICAGO BULLS,DALLAS MAVERICKS,92,127
2024-03-12,SAN ANTONIO SPURS,GOLDEN STATE WARRIORS,102,112
2024-03-12,DENVER NUGGETS,TORONTO RAPTORS,125,119
2024-03-12,PORTLAND TRAIL BLAZERS,BOSTON CELTICS,99,121
2024-03-12,NEW YORK KNICKS,PHILADELPHIA 76ERS,106,79
2024-03-13,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,109,97
2024-03-13,OKLAHOMA CITY THUNDER,INDIANA PACERS,111,121
2024-03-13,SAN ANTONIO SPURS,HOUSTON ROCKETS,101,103
2024-03-13,UTAH JAZZ,BOSTON CELTICS,107,123
2024-03-13,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,100,118
2024-03-13,SACRAMENTO KINGS,MILWAUKEE BUCKS,129,94
2024-03-13,DETROIT PISTONS,TORONTO RAPTORS,113,104
2024-03-13,ORLANDO MAGIC,BROOKLYN NETS,114,106
2024-03-13,INDIANA PACERS,CHICAGO BULLS,129,132
2024-03-13,MIAMI HEAT,DENVER NUGGETS,88,100
2024-03-14,MEMPHIS GRIZZLIES,CHARLOTTE HORNETS,98,110
2024-03-14,NEW ORLEANS PELICANS,CLEVELAND CAVALIERS,95,116
2024-03-14,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,109,99
2024-03-14,PORTLAND TRAIL BLAZERS,ATLANTA HAWKS,106,102
2024-03-14,SACRAMENTO KINGS,LOS ANGELES LAKERS,120,107
2024-03-14,BOSTON CELTICS,PHOENIX SUNS,127,112
2024-03-15,CHICAGO BULLS,LOS ANGELES CLIPPERS,111,126
2024-03-15,HOUSTON ROCKETS,WASHINGTON WIZARDS,135,119
2024-03-15,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,114,105
2024-03-15,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,126,119
2024-03-15,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,93,105
2024-03-15,CHARLOTTE HORNETS,PHOENIX SUNS,96,107
2024-03-15,DETROIT PISTONS,MIAMI HEAT,95,108
2024-03-15,TORONTO RAPTORS,ORLANDO MAGIC,103,113
2024-03-16,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,112,104
2024-03-16,SAN ANTONIO SPURS,DENVER NUGGETS,106,117
2024-03-16,UTAH JAZZ,ATLANTA HAWKS,124,122
2024-03-16,HOUSTON ROCKETS,CLEVELAND CAVALIERS,117,103
2024-03-16,INDIANA PACERS,BROOKLYN NETS,121,100
2024-03-16,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,126,107
2024-03-16,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,109,98
2024-03-17,CHICAGO BULLS,WASHINGTON WIZARDS,127,98
2024-03-17,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,112,118
2024-03-17,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,121,128
2024-03-17,UTAH JAZZ,MINNESOTA TIMBERWOLVES,100,119
2024-03-17,SACRAMENTO KINGS,NEW YORK KNICKS,91,98
2024-03-17,MILWAUKEE BUCKS,PHOENIX SUNS,140,129
2024-03-17,DETROIT PISTONS,MIAMI HEAT,101,104
2024-03-17,DALLAS MAVERICKS,DENVER NUGGETS,107,105
2024-03-17,ORLANDO MAGIC,TORONTO RAPTORS,111,96
2024-03-17,WASHINGTON WIZARDS,BOSTON CELTICS,104,130
2024-03-17,SAN ANTONIO SPURS,BROOKLYN NETS,122,115
2024-03-18,LOS ANGELES CLIPPERS,ATLANTA HAWKS,93,110
2024-03-18,INDIANA PACERS,CLEVELAND CAVALIERS,103,108
2024-03-18,BOSTON CELTICS,DETROIT PISTONS,119,94
2024-03-18,PHILADELPHIA 76ERS,MIAMI HEAT,98,91
2024-03-19,CHICAGO BULLS,PORTLAND TRAIL BLAZERS,110,107
2024-03-19,UTAH JAZZ,MINNESOTA TIMBERWOLVES,104,114
2024-03-19,GOLDEN STATE WARRIORS,NEW YORK KNICKS,112,119
2024-03-19,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,121,111
2024-03-19,LOS ANGELES LAKERS,ATLANTA HAWKS,136,105
2024-03-19,ORLANDO MAGIC,CHARLOTTE HORNETS,112,92
2024-03-19,WASHINGTON WIZARDS,HOUSTON ROCKETS,114,137
2024-03-19,BROOKLYN NETS,NEW ORLEANS PELICANS,91,104
2024-03-20,SAN ANTONIO SPURS,DALLAS MAVERICKS,107,113
2024-03-20,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,112,115
2024-03-20,CLEVELAND CAVALIERS,MIAMI HEAT,104,107
2024-03-20,DETROIT PISTONS,INDIANA PACERS,103,122
2024-03-20,BOSTON CELTICS,MILWAUKEE BUCKS,122,119
2024-03-20,TORONTO RAPTORS,SACRAMENTO KINGS,89,123
2024-03-21,OKLAHOMA CITY THUNDER,UTAH JAZZ,119,107
2024-03-21,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,137,116
2024-03-21,PHOENIX SUNS,PHILADELPHIA 76ERS,115,102
2024-03-21,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,103,116
2024-03-21,ORLANDO MAGIC,NEW ORLEANS PELICANS,121,106
2024-03-21,WASHINGTON WIZARDS,SACRAMENTO KINGS,109,102
2024-03-22,HOUSTON ROCKETS,CHICAGO BULLS,127,117
2024-03-22,MILWAUKEE BUCKS,BROOKLYN NETS,115,108
2024-03-22,DALLAS MAVERICKS,UTAH JAZZ,113,97
2024-03-22,DENVER NUGGETS,NEW YORK KNICKS,113,100
2024-03-22,PHOENIX SUNS,ATLANTA HAWKS,128,115
2024-03-22,DETROIT PISTONS,BOSTON CELTICS,102,129
2024-03-22,TORONTO RAPTORS,OKLAHOMA CITY THUNDER,103,123
2024-03-23,MIAMI HEAT,NEW ORLEANS PELICANS,88,111
2024-03-23,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,104,91
2024-03-23,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,97,99
2024-03-23,GOLDEN STATE WARRIORS,INDIANA PACERS,111,123
2024-03-23,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,117,125
2024-03-23,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,101,94
2024-03-23,NEW YORK KNICKS,BROOKLYN NETS,105,93
2024-03-23,ORLANDO MAGIC,SACRAMENTO KINGS,107,109
2024-03-23,ATLANTA HAWKS,CHARLOTTE HORNETS,132,91
2024-03-24,CHICAGO BULLS,BOSTON CELTICS,113,124
2024-03-24,HOUSTON ROCKETS,UTAH JAZZ,147,119
2024-03-24,SAN ANTONIO SPURS,PHOENIX SUNS,106,131
2024-03-24,WASHINGTON WIZARDS,TORONTO RAPTORS,112,109
2024-03-24,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,111,114
2024-03-24,DETROIT PISTONS,NEW ORLEANS PELICANS,101,114
2024-03-24,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,107,121
2024-03-24,MIAMI HEAT,CLEVELAND CAVALIERS,121,84
2024-03-24,MILWAUKEE BUCKS,OKLAHOMA CITY THUNDER,118,93
2024-03-24,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,114,110
2024-03-25,LOS ANGELES LAKERS,INDIANA PACERS,150,145
2024-03-25,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,115,92
2024-03-25,ATLANTA HAWKS,BOSTON CELTICS,120,118
2024-03-25,NEW YORK KNICKS,DETROIT PISTONS,124,99
2024-03-25,TORONTO RAPTORS,BROOKLYN NETS,88,96
2024-03-26,CHICAGO BULLS,WASHINGTON WIZARDS,105,107
2024-03-26,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,110,92
2024-03-26,SAN ANTONIO SPURS,PHOENIX SUNS,104,102
2024-03-26,DENVER NUGGETS,MEMPHIS GRIZZLIES,128,103
2024-03-26,UTAH JAZZ,DALLAS MAVERICKS,105,115
2024-03-26,SACRAMENTO KINGS,PHILADELPHIA 76ERS,108,96
2024-03-26,LOS ANGELES CLIPPERS,INDIANA PACERS,116,133
2024-03-26,MIAMI HEAT,GOLDEN STATE WARRIORS,92,113
2024-03-26,MILWAUKEE BUCKS,LOS ANGELES LAKERS,124,128
2024-03-27,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,112,119
2024-03-27,SACRAMENTO KINGS,DALLAS MAVERICKS,96,132
2024-03-27,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,118,111
2024-03-27,ORLANDO MAGIC,GOLDEN STATE WARRIORS,93,101
2024-03-27,WASHINGTON WIZARDS,BROOKLYN NETS,119,122
2024-03-27,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,120,106
2024-03-27,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,107,108
2024-03-27,TORONTO RAPTORS,NEW YORK KNICKS,101,145
2024-03-28,CHICAGO BULLS,INDIANA PACERS,125,99
2024-03-28,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,124,136
2024-03-28,MINNESOTA TIMBERWOLVES,DETROIT PISTONS,106,91
2024-03-28,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,126,132
2024-03-28,UTAH JAZZ,SAN ANTONIO SPURS,111,118
2024-03-28,DENVER NUGGETS,PHOENIX SUNS,97,104
2024-03-28,ATLANTA HAWKS,BOSTON CELTICS,123,122
2024-03-29,NEW ORLEANS PELICANS,MILWAUKEE BUCKS,107,100
2024-03-29,CHARLOTTE HORNETS,GOLDEN STATE WARRIORS,97,115
2024-03-29,INDIANA PACERS,LOS ANGELES LAKERS,109,90
2024-03-29,ORLANDO MAGIC,LOS ANGELES CLIPPERS,97,100
2024-03-29,WASHINGTON WIZARDS,DETROIT PISTONS,87,96
2024-03-29,BROOKLYN NETS,CHICAGO BULLS,125,108
2024-03-29,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,117,114
2024-03-30,MIAMI HEAT,PORTLAND TRAIL BLAZERS,142,82
2024-03-30,OKLAHOMA CITY THUNDER,PHOENIX SUNS,128,103
2024-03-30,SAN ANTONIO SPURS,NEW YORK KNICKS,130,126
2024-03-30,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,98,111
2024-03-30,UTAH JAZZ,HOUSTON ROCKETS,100,101
2024-03-30,SACRAMENTO KINGS,DALLAS MAVERICKS,103,107
2024-03-30,NEW ORLEANS PELICANS,BOSTON CELTICS,92,104
2024-03-30,ORLANDO MAGIC,MEMPHIS GRIZZLIES,118,88
2024-03-30,ATLANTA HAWKS,MILWAUKEE BUCKS,113,122
2024-03-31,DENVER NUGGETS,CLEVELAND CAVALIERS,130,101
2024-03-31,BROOKLYN NETS,LOS ANGELES LAKERS,104,116
2024-03-31,CHARLOTTE HORNETS,LOS ANGELES CLIPPERS,118,130
2024-03-31,TORONTO RAPTORS,PHILADELPHIA 76ERS,120,135
2024-03-31,WASHINGTON WIZARDS,MIAMI HEAT,107,119
2024-03-31,HOUSTON ROCKETS,DALLAS MAVERICKS,107,125
2024-03-31,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,101,109
2024-03-31,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,112,113
