date,home_team,away_team,home_score,away_score
2022-01-30,ATLANTA HAWKS,LOS ANGELES LAKERS,129,121
2022-01-30,CHARLOTTE HORNETS,LOS ANGELES CLIPPERS,90,115
2022-01-30,CHICAGO BULLS,PORTLAND TRAIL BLAZERS,130,116
2022-01-30,DETROIT PISTONS,CLEVELAND CAVALIERS,115,105
2022-01-31,MILWAUKEE BUCKS,DENVER NUGGETS,100,136
2022-01-31,ORLANDO MAGIC,DALLAS MAVERICKS,110,108
2022-01-31,MINNESOTA TIMBERWOLVES,UTAH JAZZ,126,106
2022-01-31,PHOENIX SUNS,SAN ANTONIO SPURS,115,110
2022-02-01,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,93,90
2022-02-01,INDIANA PACERS,LOS ANGELES CLIPPERS,122,116
2022-02-01,PHILADELPHIA 76ERS,MEMPHIS GRIZZLIES,122,119
2022-02-01,ATLANTA HAWKS,TORONTO RAPTORS,100,106
2022-02-01,BOSTON CELTICS,MIAMI HEAT,122,92
2022-02-01,NEW YORK KNICKS,SACRAMENTO KINGS,116,96
2022-02-01,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,108,122
2022-02-01,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,98,81
2022-02-02,DETROIT PISTONS,NEW ORLEANS PELICANS,101,111
2022-02-02,MILWAUKEE BUCKS,WASHINGTON WIZARDS,112,98
2022-02-02,TORONTO RAPTORS,MIAMI HEAT,110,106
2022-02-02,CHICAGO BULLS,ORLANDO MAGIC,126,115
2022-02-02,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,130,115
2022-02-02,SAN ANTONIO SPURS,GOLDEN STATE WARRIORS,120,124
2022-02-02,PHOENIX SUNS,BROOKLYN NETS,121,111
2022-02-03,INDIANA PACERS,ORLANDO MAGIC,118,119
2022-02-03,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,103,106
2022-02-03,BOSTON CELTICS,CHARLOTTE HORNETS,113,107
2022-02-03,NEW YORK KNICKS,MEMPHIS GRIZZLIES,108,120
2022-02-03,HOUSTON ROCKETS,CLEVELAND CAVALIERS,115,104
2022-02-03,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,114,120
2022-02-03,SACRAMENTO KINGS,BROOKLYN NETS,112,101
2022-02-03,UTAH JAZZ,DENVER NUGGETS,108,104
2022-02-03,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,99,94
2022-02-04,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,117,128
2022-02-04,SAN ANTONIO SPURS,MIAMI HEAT,95,112
2022-02-04,ATLANTA HAWKS,PHOENIX SUNS,124,115
2022-02-04,TORONTO RAPTORS,CHICAGO BULLS,127,120
2022-02-04,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,126,114
2022-02-04,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,111,110
2022-02-05,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,101,102
2022-02-05,DETROIT PISTONS,BOSTON CELTICS,93,102
2022-02-05,INDIANA PACERS,CHICAGO BULLS,115,122
2022-02-05,TORONTO RAPTORS,ATLANTA HAWKS,125,114
2022-02-05,SAN ANTONIO SPURS,HOUSTON ROCKETS,131,106
2022-02-05,DENVER NUGGETS,NEW ORLEANS PELICANS,105,113
2022-02-05,UTAH JAZZ,BROOKLYN NETS,125,102
2022-02-05,DALLAS MAVERICKS,PHILADELPHIA 76ERS,107,98
2022-02-05,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,93,96
2022-02-05,ORLANDO MAGIC,MEMPHIS GRIZZLIES,115,135
2022-02-06,CHARLOTTE HORNETS,MIAMI HEAT,86,104
2022-02-06,WASHINGTON WIZARDS,PHOENIX SUNS,80,95
2022-02-06,LOS ANGELES LAKERS,NEW YORK KNICKS,122,115
2022-02-06,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,108,137
2022-02-06,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,113,103
2022-02-06,CHICAGO BULLS,PHILADELPHIA 76ERS,108,119
2022-02-06,DENVER NUGGETS,BROOKLYN NETS,124,104
2022-02-06,MINNESOTA TIMBERWOLVES,DETROIT PISTONS,118,105
2022-02-06,CLEVELAND CAVALIERS,INDIANA PACERS,98,85
2022-02-06,DALLAS MAVERICKS,ATLANTA HAWKS,103,94
2022-02-06,ORLANDO MAGIC,BOSTON CELTICS,83,116
2022-02-07,HOUSTON ROCKETS,NEW ORLEANS PELICANS,107,120
2022-02-07,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,113,137
2022-02-08,CHARLOTTE HORNETS,TORONTO RAPTORS,101,116
2022-02-08,WASHINGTON WIZARDS,MIAMI HEAT,100,121
2022-02-08,CHICAGO BULLS,PHOENIX SUNS,124,127
2022-02-08,OKLAHOMA CITY THUNDER,GOLDEN STATE WARRIORS,98,110
2022-02-08,UTAH JAZZ,NEW YORK KNICKS,113,104
2022-02-09,PHILADELPHIA 76ERS,PHOENIX SUNS,109,114
2022-02-09,ATLANTA HAWKS,INDIANA PACERS,133,112
2022-02-09,BROOKLYN NETS,BOSTON CELTICS,91,126
2022-02-09,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,135,109
2022-02-09,NEW ORLEANS PELICANS,HOUSTON ROCKETS,110,97
2022-02-09,DALLAS MAVERICKS,DETROIT PISTONS,116,86
2022-02-09,DENVER NUGGETS,NEW YORK KNICKS,132,115
2022-02-09,LOS ANGELES LAKERS,MILWAUKEE BUCKS,116,131
2022-02-09,PORTLAND TRAIL BLAZERS,ORLANDO MAGIC,95,113
2022-02-09,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,114,134
2022-02-10,CLEVELAND CAVALIERS,SAN ANTONIO SPURS,105,92
2022-02-10,CHARLOTTE HORNETS,CHICAGO BULLS,109,121
2022-02-10,OKLAHOMA CITY THUNDER,TORONTO RAPTORS,98,117
2022-02-10,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,107,105
2022-02-10,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,132,119
2022-02-10,UTAH JAZZ,GOLDEN STATE WARRIORS,111,85
2022-02-11,DETROIT PISTONS,MEMPHIS GRIZZLIES,107,132
2022-02-11,NEW ORLEANS PELICANS,MIAMI HEAT,97,112
2022-02-11,WASHINGTON WIZARDS,BROOKLYN NETS,113,112
2022-02-11,HOUSTON ROCKETS,TORONTO RAPTORS,120,139
2022-02-11,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,112,105
2022-02-11,GOLDEN STATE WARRIORS,NEW YORK KNICKS,114,116
2022-02-11,PHOENIX SUNS,MILWAUKEE BUCKS,131,107
2022-02-12,DETROIT PISTONS,CHARLOTTE HORNETS,119,141
2022-02-12,INDIANA PACERS,CLEVELAND CAVALIERS,113,120
2022-02-12,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,100,87
2022-02-12,ATLANTA HAWKS,SAN ANTONIO SPURS,121,136
2022-02-12,BOSTON CELTICS,DENVER NUGGETS,108,102
2022-02-12,CHICAGO BULLS,MINNESOTA TIMBERWOLVES,134,122
2022-02-12,UTAH JAZZ,ORLANDO MAGIC,114,99
2022-02-12,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,112,103
2022-02-13,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,118,125
2022-02-13,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,114,124
2022-02-13,WASHINGTON WIZARDS,SACRAMENTO KINGS,110,123
2022-02-13,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,103,93
2022-02-13,TORONTO RAPTORS,DENVER NUGGETS,109,110
2022-02-13,CHICAGO BULLS,OKLAHOMA CITY THUNDER,106,101
2022-02-13,MIAMI HEAT,BROOKLYN NETS,115,111
2022-02-13,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,97,99
2022-02-13,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,117,115
2022-02-13,PHOENIX SUNS,ORLANDO MAGIC,132,105
2022-02-13,BOSTON CELTICS,ATLANTA HAWKS,105,95
2022-02-13,INDIANA PACERS,MINNESOTA TIMBERWOLVES,120,129
2022-02-15,WASHINGTON WIZARDS,DETROIT PISTONS,103,94
2022-02-15,BROOKLYN NETS,SACRAMENTO KINGS,109,85
2022-02-15,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,123,127
2022-02-15,CHICAGO BULLS,SAN ANTONIO SPURS,120,109
2022-02-15,MILWAUKEE BUCKS,PORTLAND TRAIL BLAZERS,107,122
2022-02-15,NEW ORLEANS PELICANS,TORONTO RAPTORS,120,90
2022-02-15,DENVER NUGGETS,ORLANDO MAGIC,121,111
2022-02-15,UTAH JAZZ,HOUSTON ROCKETS,135,101
2022-02-15,LOS ANGELES CLIPPERS,GOLDEN STATE WARRIORS,119,104
2022-02-16,ATLANTA HAWKS,CLEVELAND CAVALIERS,124,116
2022-02-16,MIAMI HEAT,DALLAS MAVERICKS,99,107
2022-02-16,PHILADELPHIA 76ERS,BOSTON CELTICS,87,135
2022-02-16,MILWAUKEE BUCKS,INDIANA PACERS,128,119
2022-02-16,MINNESOTA TIMBERWOLVES,CHARLOTTE HORNETS,126,120
2022-02-16,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,109,121
2022-02-16,PHOENIX SUNS,LOS ANGELES CLIPPERS,103,96
2022-02-17,ORLANDO MAGIC,ATLANTA HAWKS,109,130
2022-02-17,BOSTON CELTICS,DETROIT PISTONS,111,112
2022-02-17,INDIANA PACERS,WASHINGTON WIZARDS,113,108
2022-02-17,NEW YORK KNICKS,BROOKLYN NETS,106,111
2022-02-17,CHICAGO BULLS,SACRAMENTO KINGS,125,118
2022-02-17,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,119,123
2022-02-17,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,91,103
2022-02-17,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,106,114
2022-02-17,PHOENIX SUNS,HOUSTON ROCKETS,124,121
2022-02-17,GOLDEN STATE WARRIORS,DENVER NUGGETS,116,117
2022-02-17,LOS ANGELES LAKERS,UTAH JAZZ,106,101
2022-02-18,CHARLOTTE HORNETS,MIAMI HEAT,107,111
2022-02-18,BROOKLYN NETS,WASHINGTON WIZARDS,103,117
2022-02-18,NEW ORLEANS PELICANS,DALLAS MAVERICKS,118,125
2022-02-18,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,120,123
2022-02-18,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,142,111
2022-02-25,DETROIT PISTONS,CLEVELAND CAVALIERS,106,103
2022-02-25,BROOKLYN NETS,BOSTON CELTICS,106,129
2022-02-25,CHICAGO BULLS,ATLANTA HAWKS,112,108
2022-02-25,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,119,114
2022-02-25,OKLAHOMA CITY THUNDER,PHOENIX SUNS,104,124
2022-02-25,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,95,132
2022-02-25,SACRAMENTO KINGS,DENVER NUGGETS,110,128
2022-02-26,CHARLOTTE HORNETS,TORONTO RAPTORS,125,93
2022-02-26,INDIANA PACERS,OKLAHOMA CITY THUNDER,125,129
2022-02-26,ORLANDO MAGIC,HOUSTON ROCKETS,119,111
2022-02-26,WASHINGTON WIZARDS,SAN ANTONIO SPURS,153,157
2022-02-26,NEW YORK KNICKS,MIAMI HEAT,100,115
2022-02-26,MINNESOTA TIMBERWOLVES,PHILADELPHIA 76ERS,102,133
2022-02-26,PHOENIX SUNS,NEW ORLEANS PELICANS,102,117
2022-02-26,UTAH JAZZ,DALLAS MAVERICKS,114,109
2022-02-26,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,102,105
2022-02-26,DETROIT PISTONS,BOSTON CELTICS,104,113
2022-02-27,ATLANTA HAWKS,TORONTO RAPTORS,127,100
2022-02-27,CHICAGO BULLS,MEMPHIS GRIZZLIES,110,116
2022-02-27,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,92,86
2022-02-27,MIAMI HEAT,SAN ANTONIO SPURS,133,129
2022-02-27,MILWAUKEE BUCKS,BROOKLYN NETS,123,126
2022-02-27,DENVER NUGGETS,SACRAMENTO KINGS,115,110
2022-02-27,NEW YORK KNICKS,PHILADELPHIA 76ERS,109,125
2022-02-27,PHOENIX SUNS,UTAH JAZZ,114,118
2022-02-27,INDIANA PACERS,BOSTON CELTICS,128,107
2022-02-28,CHARLOTTE HORNETS,DETROIT PISTONS,126,127
2022-02-28,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,98,99
2022-02-28,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,101,107
2022-02-28,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,92,124
2022-02-28,LOS ANGELES LAKERS,NEW ORLEANS PELICANS,95,123
2022-03-01,CLEVELAND CAVALIERS,MINNESOTA TIMBERWOLVES,122,127
2022-03-01,ORLANDO MAGIC,INDIANA PACERS,119,103
2022-03-01,BROOKLYN NETS,TORONTO RAPTORS,97,133
2022-03-01,MIAMI HEAT,CHICAGO BULLS,112,99
2022-03-01,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,118,105
2022-03-01,MILWAUKEE BUCKS,CHARLOTTE HORNETS,130,106
2022-03-01,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,110,131
2022-03-02,WASHINGTON WIZARDS,DETROIT PISTONS,116,113
2022-03-02,BOSTON CELTICS,ATLANTA HAWKS,107,98
2022-03-02,TORONTO RAPTORS,BROOKLYN NETS,109,108
2022-03-02,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,100,113
2022-03-02,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,129,114
2022-03-02,LOS ANGELES LAKERS,DALLAS MAVERICKS,104,109
2022-03-03,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,98,119
2022-03-03,ORLANDO MAGIC,INDIANA PACERS,114,122
2022-03-03,PHILADELPHIA 76ERS,NEW YORK KNICKS,123,108
2022-03-03,HOUSTON ROCKETS,UTAH JAZZ,127,132
2022-03-03,MILWAUKEE BUCKS,MIAMI HEAT,120,119
2022-03-03,NEW ORLEANS PELICANS,SACRAMENTO KINGS,125,95
2022-03-03,DENVER NUGGETS,OKLAHOMA CITY THUNDER,107,119
2022-03-03,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,120,90
2022-03-04,ATLANTA HAWKS,CHICAGO BULLS,130,124
2022-03-04,BOSTON CELTICS,MEMPHIS GRIZZLIES,120,107
2022-03-04,BROOKLYN NETS,MIAMI HEAT,107,113
2022-03-04,TORONTO RAPTORS,DETROIT PISTONS,106,108
2022-03-04,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,122,113
2022-03-04,SAN ANTONIO SPURS,SACRAMENTO KINGS,112,115
2022-03-04,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,132,111
2022-03-05,DETROIT PISTONS,INDIANA PACERS,111,106
2022-03-05,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,125,119
2022-03-05,WASHINGTON WIZARDS,ATLANTA HAWKS,114,117
2022-03-05,CHICAGO BULLS,MILWAUKEE BUCKS,112,118
2022-03-05,TORONTO RAPTORS,ORLANDO MAGIC,97,103
2022-03-05,NEW ORLEANS PELICANS,UTAH JAZZ,124,90
2022-03-05,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,101,138
2022-03-05,DENVER NUGGETS,HOUSTON ROCKETS,116,101
2022-03-05,PHOENIX SUNS,NEW YORK KNICKS,115,114
2022-03-05,DALLAS MAVERICKS,SACRAMENTO KINGS,114,113
2022-03-06,CHARLOTTE HORNETS,SAN ANTONIO SPURS,123,117
2022-03-06,MEMPHIS GRIZZLIES,ORLANDO MAGIC,124,96
2022-03-06,MIAMI HEAT,PHILADELPHIA 76ERS,99,82
2022-03-06,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,135,121
2022-03-06,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,124,116
2022-03-06,BOSTON CELTICS,BROOKLYN NETS,126,120
2022-03-06,MILWAUKEE BUCKS,PHOENIX SUNS,132,122
2022-03-06,WASHINGTON WIZARDS,INDIANA PACERS,133,123
2022-03-07,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,123,112
2022-03-07,OKLAHOMA CITY THUNDER,UTAH JAZZ,103,116
2022-03-07,CLEVELAND CAVALIERS,TORONTO RAPTORS,104,96
2022-03-07,DENVER NUGGETS,NEW ORLEANS PELICANS,138,130
2022-03-07,LOS ANGELES CLIPPERS,NEW YORK KNICKS,93,116
2022-03-08,DETROIT PISTONS,ATLANTA HAWKS,113,110
2022-03-08,PHILADELPHIA 76ERS,CHICAGO BULLS,121,106
2022-03-08,MIAMI HEAT,HOUSTON ROCKETS,123,106
2022-03-08,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,124,81
2022-03-08,DALLAS MAVERICKS,UTAH JAZZ,111,103
2022-03-08,SAN ANTONIO SPURS,LOS ANGELES LAKERS,117,110
2022-03-08,DENVER NUGGETS,GOLDEN STATE WARRIORS,131,124
2022-03-08,SACRAMENTO KINGS,NEW YORK KNICKS,115,131
2022-03-09,CHARLOTTE HORNETS,BROOKLYN NETS,121,132
2022-03-09,INDIANA PACERS,CLEVELAND CAVALIERS,124,127
2022-03-09,ORLANDO MAGIC,PHOENIX SUNS,99,102
2022-03-09,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,132,111
2022-03-09,OKLAHOMA CITY THUNDER,MILWAUKEE BUCKS,115,142
2022-03-09,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,112,97
2022-03-10,CHARLOTTE HORNETS,BOSTON CELTICS,101,115
2022-03-10,DETROIT PISTONS,CHICAGO BULLS,108,114
2022-03-10,MIAMI HEAT,PHOENIX SUNS,90,111
2022-03-10,HOUSTON ROCKETS,LOS ANGELES LAKERS,139,130
2022-03-10,MILWAUKEE BUCKS,ATLANTA HAWKS,124,115
2022-03-10,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,132,102
2022-03-10,NEW ORLEANS PELICANS,ORLANDO MAGIC,102,108
2022-03-10,DALLAS MAVERICKS,NEW YORK KNICKS,77,107
2022-03-10,SAN ANTONIO SPURS,TORONTO RAPTORS,104,119
2022-03-10,SACRAMENTO KINGS,DENVER NUGGETS,100,106
2022-03-10,UTAH JAZZ,PORTLAND TRAIL BLAZERS,123,85
2022-03-10,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,115,109
2022-03-11,PHILADELPHIA 76ERS,BROOKLYN NETS,100,129
2022-03-11,DENVER NUGGETS,GOLDEN STATE WARRIORS,102,113
2022-03-12,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,118,110
2022-03-12,ATLANTA HAWKS,LOS ANGELES CLIPPERS,112,106
2022-03-12,BOSTON CELTICS,DETROIT PISTONS,114,103
2022-03-12,HOUSTON ROCKETS,DALLAS MAVERICKS,100,113
2022-03-12,MEMPHIS GRIZZLIES,NEW YORK KNICKS,118,114
2022-03-12,MIAMI HEAT,CLEVELAND CAVALIERS,117,105
2022-03-12,NEW ORLEANS PELICANS,CHARLOTTE HORNETS,120,142
2022-03-12,SAN ANTONIO SPURS,UTAH JAZZ,104,102
2022-03-12,PHOENIX SUNS,TORONTO RAPTORS,112,117
2022-03-12,LOS ANGELES LAKERS,WASHINGTON WIZARDS,122,109
2022-03-13,CHICAGO BULLS,CLEVELAND CAVALIERS,101,91
2022-03-13,MIAMI HEAT,MINNESOTA TIMBERWOLVES,104,113
2022-03-13,SAN ANTONIO SPURS,INDIANA PACERS,108,119
2022-03-13,GOLDEN STATE WARRIORS,MILWAUKEE BUCKS,122,109
2022-03-13,DENVER NUGGETS,TORONTO RAPTORS,115,127
2022-03-13,UTAH JAZZ,SACRAMENTO KINGS,134,125
2022-03-13,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,127,118
2022-03-13,BROOKLYN NETS,NEW YORK KNICKS,110,107
2022-03-13,DETROIT PISTONS,LOS ANGELES CLIPPERS,102,106
2022-03-13,BOSTON CELTICS,DALLAS MAVERICKS,92,95
2022-03-13,ORLANDO MAGIC,PHILADELPHIA 76ERS,114,116
2022-03-13,ATLANTA HAWKS,INDIANA PACERS,131,128
2022-03-13,NEW ORLEANS PELICANS,HOUSTON ROCKETS,130,105
2022-03-13,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,118,125
2022-03-14,PHOENIX SUNS,LOS ANGELES LAKERS,140,111
2022-03-14,CLEVELAND CAVALIERS,LOS ANGELES CLIPPERS,120,111
2022-03-14,ATLANTA HAWKS,PORTLAND TRAIL BLAZERS,122,113
2022-03-14,PHILADELPHIA 76ERS,DENVER NUGGETS,110,114
2022-03-15,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,116,134
2022-03-15,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,139,149
2022-03-15,GOLDEN STATE WARRIORS,WASHINGTON WIZARDS,126,112
2022-03-15,SACRAMENTO KINGS,CHICAGO BULLS,112,103
2022-03-15,UTAH JAZZ,MILWAUKEE BUCKS,111,117
2022-03-15,LOS ANGELES LAKERS,TORONTO RAPTORS,103,114
2022-03-15,INDIANA PACERS,MEMPHIS GRIZZLIES,102,135
2022-03-15,ORLANDO MAGIC,BROOKLYN NETS,108,150
2022-03-15,MIAMI HEAT,DETROIT PISTONS,105,98
2022-03-16,NEW ORLEANS PELICANS,PHOENIX SUNS,115,131
2022-03-16,CHARLOTTE HORNETS,ATLANTA HAWKS,116,106
2022-03-16,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,114,118
2022-03-16,WASHINGTON WIZARDS,DENVER NUGGETS,109,127
2022-03-16,BROOKLYN NETS,DALLAS MAVERICKS,111,113
2022-03-16,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,128,98
2022-03-17,HOUSTON ROCKETS,PHOENIX SUNS,112,129
2022-03-17,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,124,104
2022-03-17,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,122,120
2022-03-17,UTAH JAZZ,CHICAGO BULLS,125,110
2022-03-17,GOLDEN STATE WARRIORS,BOSTON CELTICS,88,110
2022-03-17,SACRAMENTO KINGS,MILWAUKEE BUCKS,126,135
2022-03-17,LOS ANGELES CLIPPERS,TORONTO RAPTORS,100,103
2022-03-17,ORLANDO MAGIC,DETROIT PISTONS,120,134
2022-03-18,PHILADELPHIA 76ERS,DALLAS MAVERICKS,111,101
2022-03-18,ATLANTA HAWKS,MEMPHIS GRIZZLIES,120,105
2022-03-18,BROOKLYN NETS,PORTLAND TRAIL BLAZERS,128,123
2022-03-18,CLEVELAND CAVALIERS,DENVER NUGGETS,119,116
2022-03-18,NEW YORK KNICKS,WASHINGTON WIZARDS,100,97
2022-03-18,TORONTO RAPTORS,LOS ANGELES LAKERS,123,128
2022-03-19,HOUSTON ROCKETS,INDIANA PACERS,118,121
2022-03-19,MIAMI HEAT,OKLAHOMA CITY THUNDER,120,108
2022-03-19,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,91,124
2022-03-19,UTAH JAZZ,LOS ANGELES CLIPPERS,121,92
2022-03-19,PHOENIX SUNS,CHICAGO BULLS,129,102
2022-03-19,SACRAMENTO KINGS,BOSTON CELTICS,97,126
2022-03-19,MINNESOTA TIMBERWOLVES,MILWAUKEE BUCKS,138,119
2022-03-19,CHARLOTTE HORNETS,DALLAS MAVERICKS,129,108
2022-03-20,CLEVELAND CAVALIERS,DETROIT PISTONS,113,109
2022-03-20,WASHINGTON WIZARDS,LOS ANGELES LAKERS,127,119
2022-03-20,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,98,122
2022-03-20,INDIANA PACERS,PORTLAND TRAIL BLAZERS,129,98
2022-03-20,ATLANTA HAWKS,NEW ORLEANS PELICANS,112,117
2022-03-20,ORLANDO MAGIC,OKLAHOMA CITY THUNDER,90,85
2022-03-20,SACRAMENTO KINGS,PHOENIX SUNS,124,127
2022-03-20,NEW YORK KNICKS,UTAH JAZZ,93,108
2022-03-21,DENVER NUGGETS,BOSTON CELTICS,104,124
2022-03-21,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,108,110
2022-03-21,PHILADELPHIA 76ERS,TORONTO RAPTORS,88,93
2022-03-21,CHARLOTTE HORNETS,NEW ORLEANS PELICANS,106,103
2022-03-21,CLEVELAND CAVALIERS,LOS ANGELES LAKERS,120,131
2022-03-21,DETROIT PISTONS,PORTLAND TRAIL BLAZERS,115,119
2022-03-21,BROOKLYN NETS,UTAH JAZZ,114,106
2022-03-21,PHILADELPHIA 76ERS,MIAMI HEAT,113,106
2022-03-22,CHICAGO BULLS,TORONTO RAPTORS,113,99
2022-03-22,HOUSTON ROCKETS,WASHINGTON WIZARDS,115,97
2022-03-22,OKLAHOMA CITY THUNDER,BOSTON CELTICS,123,132
2022-03-22,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,110,108
2022-03-22,ORLANDO MAGIC,GOLDEN STATE WARRIORS,94,90
2022-03-22,NEW YORK KNICKS,ATLANTA HAWKS,111,117
2022-03-23,MILWAUKEE BUCKS,CHICAGO BULLS,126,98
2022-03-23,DENVER NUGGETS,LOS ANGELES CLIPPERS,127,115
2022-03-23,CHARLOTTE HORNETS,NEW YORK KNICKS,106,121
2022-03-23,DETROIT PISTONS,ATLANTA HAWKS,122,101
2022-03-23,INDIANA PACERS,SACRAMENTO KINGS,109,110
2022-03-23,BOSTON CELTICS,UTAH JAZZ,125,97
2022-03-23,MEMPHIS GRIZZLIES,BROOKLYN NETS,132,120
2022-03-23,MIAMI HEAT,GOLDEN STATE WARRIORS,104,118
2022-03-24,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,116,125
2022-03-24,OKLAHOMA CITY THUNDER,ORLANDO MAGIC,118,102
2022-03-24,DALLAS MAVERICKS,HOUSTON ROCKETS,110,91
2022-03-24,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,121,126
2022-03-24,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,96,133
2022-03-24,TORONTO RAPTORS,CLEVELAND CAVALIERS,117,104
2022-03-25,MEMPHIS GRIZZLIES,INDIANA PACERS,133,103
2022-03-25,MILWAUKEE BUCKS,WASHINGTON WIZARDS,114,102
2022-03-25,NEW ORLEANS PELICANS,CHICAGO BULLS,126,109
2022-03-25,DENVER NUGGETS,PHOENIX SUNS,130,140
2022-03-25,CHARLOTTE HORNETS,UTAH JAZZ,107,101
2022-03-25,DETROIT PISTONS,WASHINGTON WIZARDS,97,100
2022-03-25,ATLANTA HAWKS,GOLDEN STATE WARRIORS,121,110
2022-03-26,MIAMI HEAT,NEW YORK KNICKS,103,111
2022-03-26,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,116,95
2022-03-26,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,106,125
2022-03-26,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,97,122
2022-03-26,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,103,107
2022-03-26,ORLANDO MAGIC,SACRAMENTO KINGS,110,114
2022-03-26,TORONTO RAPTORS,INDIANA PACERS,131,91
2022-03-27,CLEVELAND CAVALIERS,CHICAGO BULLS,94,98
2022-03-27,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,127,102
2022-03-27,MIAMI HEAT,BROOKLYN NETS,95,110
2022-03-27,DENVER NUGGETS,OKLAHOMA CITY THUNDER,113,107
2022-03-27,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,98,115
2022-03-27,DETROIT PISTONS,NEW YORK KNICKS,102,104
